chr	start	end	size	artal	enhid
chr22	24200047	24200436	390	2	43273
chr22	24255994	24256497	504	2	43274
chr22	24276497	24276952	456	2	43275
chr22	24363246	24363629	384	2	43276
chr22	24456944	24457244	301	2	43277
chr22	24643436	24643965	530	2	43278
chr22	25201934	25202294	361	2	43279
chr22	25796915	25797365	451	2	43280
chr22	25800929	25801279	351	2	43281
chr22	25871479	25872015	537	2	43282
chr22	26000965	26001415	451	2	43283
chr22	26056165	26056465	301	2	43284
chr22	26239996	26240436	441	2	43285
chr22	27099352	27099744	393	2	43286
chr22	27501596	27502010	415	2	43287
chr22	27608545	27608996	452	2	43288
chr22	27977794	27978196	403	2	43289
chr22	29168644	29168927	284	2	43290
chr22	29194119	29194319	201	2	43291
chr22	29217715	29218094	380	2	43292
chr22	29282115	29282321	207	2	43293
chr22	29366165	29366546	382	2	43294
chr22	29488236	29488644	409	2	43295
chr22	29706915	29707446	532	2	43296
chr22	29813411	29814047	637	2	43297
chr22	29919752	29920044	293	2	43298
chr22	29940796	29941236	441	2	43299
chr22	30032694	30032994	301	2	43300
chr22	30037344	30037694	351	2	43301
chr22	30217365	30217702	338	2	43302
chr22	30284365	30284790	426	2	43303
chr22	30591934	30592234	301	2	43304
chr22	30608515	30609065	551	2	43305
chr22	31481015	31481244	230	2	43306
chr22	31741394	31741601	208	2	43307
chr22	32276394	32276694	301	2	43308
chr22	32440576	32440833	258	2	43309
chr22	33045396	33045796	401	2	43310
chr22	33322894	33323339	446	2	43311
chr22	33490429	33490897	469	2	43312
chr22	33734544	33734847	304	2	43313
chr22	34055436	34055886	451	2	43314
chr22	34175046	34175511	466	2	43315
chr22	34632522	34632897	376	2	43316
chr22	35283589	35284079	491	2	43317
chr22	35446844	35447144	301	2	43318
chr22	35466747	35467169	423	2	43319
chr22	35788315	35788753	439	2	43320
chr22	35985736	35986269	534	2	43321
chr22	36044165	36044534	370	2	43322
chr22	36345394	36345665	272	2	43323
chr22	36461915	36462301	387	2	43324
chr22	36616529	36616979	451	2	43325
chr22	36659446	36659896	451	2	43326
chr22	36728494	36728894	401	2	43327
chr22	36728937	36729287	351	2	43328
chr22	36739629	36740029	401	2	43329
chr22	36747260	36747515	256	2	43330
chr22	36748147	36748347	201	2	43331
chr22	36783701	36783994	294	2	43332
chr22	36829344	36829779	436	2	43333
chr22	37187596	37187903	308	2	43334
chr22	37594394	37594594	201	2	43335
chr22	37687310	37687744	435	2	43336
chr22	37956236	37956644	409	2	43337
chr22	38250939	38251344	406	2	43338
chr22	38434996	38435446	451	2	43339
chr22	38576321	38576615	295	2	43340
chr22	38926986	38927336	351	2	43341
chr22	39128365	39128765	401	2	43342
chr22	39541844	39541944	101	2	43343
chr22	39572147	39572547	401	2	43344
chr22	39898021	39898436	416	2	43345
chr22	39923815	39924115	301	2	43346
chr22	40279132	40279432	301	2	43347
chr22	40441401	40441879	479	2	43348
chr22	40595305	40595597	293	2	43349
chr22	40654536	40654822	287	2	43350
chr22	40742386	40742739	354	2	43351
chr22	40920394	40920746	353	2	43352
chr22	40998911	40999211	301	2	43353
chr22	41399097	41399475	379	2	43354
chr22	41487232	41487582	351	2	43355
chr22	41777993	41778144	152	2	43356
chr22	41985615	41985851	237	2	43357
chr22	42479144	42479515	372	2	43358
chr22	42997794	42998108	315	2	43359
chr22	43078211	43078802	592	2	43360
chr22	43123515	43123815	301	2	43361
chr22	43238644	43239065	422	2	43362
chr22	43239794	43240094	301	2	43363
chr22	43245939	43246279	341	2	43364
chr22	43358094	43358393	300	2	43365
chr22	43506705	43507044	340	2	43366
chr22	43897694	43897994	301	2	43367
chr22	44129015	44129444	430	2	43368
chr22	45254644	45255297	654	2	43369
chr22	45403765	45404015	251	2	43370
chr22	45413347	45413739	393	2	43371
chr22	45559578	45559997	420	2	43372
chr22	45583894	45584194	301	2	43373
chr22	45675515	45675865	351	2	43374
chr22	45718694	45719115	422	2	43375
chr22	46084597	46084902	306	2	43376
chr22	46202469	46202839	371	2	43377
chr22	46407094	46407644	551	2	43378
chr22	46454049	46454249	201	2	43379
chr22	46458794	46459155	362	2	43380
chr22	46459744	46460099	356	2	43381
chr22	46468671	46469060	390	2	43382
chr22	46469534	46469893	360	2	43383
chr22	46469959	46470161	203	2	43384
chr22	46473048	46473345	298	2	43385
chr22	46489755	46490155	401	2	43386
chr22	46504094	46504347	254	2	43387
chr22	46507679	46508044	366	2	43388
chr22	46978415	46978815	401	2	43389
chr22	47214547	47214902	356	2	43390
chr22	47444765	47445215	451	2	43391
chr22	48171494	48171894	401	2	43392
chr22	48274215	48274629	415	2	43393
chr22	48537544	48537844	301	2	43394
chr22	49117165	49117489	325	2	43395
chr22	50227205	50227655	451	2	43396
chr22	50328784	50329034	251	2	43397
chr22	50348044	50348429	386	2	43398
chr22	50498855	50499225	371	2	43399
chr22	50623815	50624397	583	2	43400
chr22	50689483	50689694	212	2	43401
chr22	51061101	51061351	251	2	43402
chr3	346812	347200	389	2	43403
chr3	422562	422812	251	2	43404
chr3	2635604	2636104	501	2	43405
chr3	3017621	3018112	492	2	43406
chr3	3059652	3060073	422	2	43407
chr3	4034049	4034447	399	2	43408
chr3	4382549	4383000	452	2	43409
chr3	4546203	4546552	350	2	43410
chr3	4755612	4756023	412	2	43411
chr3	6287912	6288262	351	2	43412
chr3	6952058	6952412	355	2	43413
chr3	8213447	8213947	501	2	43414
chr3	9254351	9254999	649	2	43415
chr3	9356647	9356947	301	2	43416
chr3	10017954	10018353	400	2	43417
chr3	10245747	10246123	377	2	43418
chr3	10289795	10290099	305	2	43419
chr3	10327851	10328173	323	2	43420
chr3	10463451	10463851	401	2	43421
chr3	10753233	10753673	441	2	43422
chr3	11024759	11025197	439	2	43423
chr3	11107559	11107947	389	2	43424
chr3	11187649	11188047	399	2	43425
chr3	12598386	12598923	538	2	43426
chr3	12701173	12701473	301	2	43427
chr3	13526687	13527037	351	2	43428
chr3	13538000	13538300	301	2	43429
chr3	14007823	14008149	327	2	43430
chr3	14219786	14220114	329	2	43431
chr3	14273423	14273823	401	2	43432
chr3	14676401	14676751	351	2	43433
chr3	14863723	14864051	329	2	43434
chr3	15079873	15080233	361	2	43435
chr3	15085737	15086173	437	2	43436
chr3	16430450	16431109	660	2	43437
chr3	17036601	17037051	451	2	43438
chr3	18140012	18140379	368	2	43439
chr3	18799471	18799823	353	2	43440
chr3	19389173	19389601	429	2	43441
chr3	20138623	20138899	277	2	43442
chr3	20878784	20879247	464	2	43443
chr3	20886162	20886600	439	2	43444
chr3	20942550	20942959	410	2	43445
chr3	21533202	21533584	383	2	43446
chr3	21772418	21772749	332	2	43447
chr3	22183223	22183601	379	2	43448
chr3	23080873	23081173	301	2	43449
chr3	23244299	23244751	453	2	43450
chr3	23827501	23827802	302	2	43451
chr3	23922423	23922749	327	2	43452
chr3	24115334	24115784	451	2	43453
chr3	24206647	24206871	225	2	43454
chr3	24255901	24256533	633	2	43455
chr3	24274149	24274697	549	2	43456
chr3	24350023	24350473	451	2	43457
chr3	24535801	24535951	151	2	43458
chr3	24548999	24549399	401	2	43459
chr3	24746004	24746304	301	2	43460
chr3	24808504	24808823	320	2	43461
chr3	25078451	25078823	373	2	43462
chr3	25322347	25322647	301	2	43463
chr3	25496047	25496499	453	2	43464
chr3	27000312	27000752	441	2	43465
chr3	27527400	27527723	324	2	43466
chr3	27752497	27752847	351	2	43467
chr3	27809762	27810021	260	2	43468
chr3	28271097	28271362	266	2	43469
chr3	29316850	29317309	460	2	43470
chr3	29322223	29322709	487	2	43471
chr3	29530562	29530847	286	2	43472
chr3	29534647	29534901	255	2	43473
chr3	29586137	29586497	361	2	43474
chr3	30087883	30088223	341	2	43475
chr3	30762601	30762902	302	2	43476
chr3	30792449	30792749	301	2	43477
chr3	31146551	31146950	400	2	43478
chr3	31313862	31314212	351	2	43479
chr3	32020051	32020500	450	2	43480
chr3	32147869	32148219	351	2	43481
chr3	32223037	32223337	301	2	43482
chr3	32833147	32833709	563	2	43483
chr3	32911659	32912169	511	2	43484
chr3	34173309	34173709	401	2	43485
chr3	34424501	34424923	423	2	43486
chr3	35090697	35091059	363	2	43487
chr3	35560872	35561365	494	2	43488
chr3	36214262	36214547	286	2	43489
chr3	36964351	36964752	402	2	43490
chr3	37216971	37217199	229	2	43491
chr3	37666766	37667137	372	2	43492
chr3	37735901	37736201	301	2	43493
chr3	37809951	37810371	421	2	43494
chr3	38919887	38920187	301	2	43495
chr3	39148739	39149109	371	2	43496
chr3	39188573	39188919	347	2	43497
chr3	39189733	39190087	355	2	43498
chr3	39391749	39392051	303	2	43499
chr3	39424623	39425018	396	2	43500
chr3	40297201	40297509	309	2	43501
chr3	40397102	40397362	261	2	43502
chr3	40455752	40456021	270	2	43503
chr3	41503809	41504159	351	2	43504
chr3	42581297	42581773	477	2	43505
chr3	43450109	43450399	291	2	43506
chr3	43451947	43452259	313	2	43507
chr3	43912452	43912773	322	2	43508
chr3	43923351	43923701	351	2	43509
chr3	44362834	44363250	417	2	43510
chr3	44648423	44648773	351	2	43511
chr3	45106351	45106751	401	2	43512
chr3	45179437	45179821	385	2	43513
chr3	45578253	45578557	305	2	43514
chr3	45659984	45660134	151	2	43515
chr3	45667573	45667899	327	2	43516
chr3	45821797	45822162	366	2	43517
chr3	46014099	46014512	414	2	43518
chr3	46245247	46245647	401	2	43519
chr3	46423523	46423912	390	2	43520
chr3	47076552	47077001	450	2	43521
chr3	47830473	47830845	373	2	43522
chr3	47844551	47844971	421	2	43523
chr3	47866549	47866899	351	2	43524
chr3	48130292	48130592	301	2	43525
chr3	48761123	48761492	370	2	43526
chr3	49256101	49256562	462	2	43527
chr3	49507237	49507729	493	2	43528
chr3	49577249	49577649	401	2	43529
chr3	50371723	50371999	277	2	43530
chr3	50638504	50638773	270	2	43531
chr3	50639973	50640671	699	2	43532
chr3	51533399	51533695	297	2	43533
chr3	52517950	52518323	374	2	43534
chr3	53512479	53512829	351	2	43535
chr3	53914173	53914619	447	2	43536
chr3	53986697	53987009	313	2	43537
chr3	54089209	54089559	351	2	43538
chr3	54393273	54393623	351	2	43539
chr3	54597883	54598202	320	2	43540
chr3	55056662	55056912	251	2	43541
chr3	55520349	55520945	597	2	43542
chr3	55525250	55525823	574	2	43543
chr3	55664747	55665097	351	2	43544
chr3	55851733	55852052	320	2	43545
chr3	56735952	56736402	451	2	43546
chr3	57029412	57030044	633	2	43547
chr3	57038173	57038623	451	2	43548
chr3	57045173	57045523	351	2	43549
chr3	57196473	57196812	340	2	43550
chr3	57700401	57700799	399	2	43551
chr3	57984373	57984823	451	2	43552
chr3	58011702	58012052	351	2	43553
chr3	58026771	58027069	299	2	43554
chr3	58037023	58037536	514	2	43555
chr3	58088852	58089152	301	2	43556
chr3	58155799	58156162	364	2	43557
chr3	58413834	58414197	364	2	43558
chr3	58614701	58615101	401	2	43559
chr3	58632251	58632651	401	2	43560
chr3	58644801	58645499	699	2	43561
chr3	59305899	59306299	401	2	43562
chr3	59514947	59515249	303	2	43563
chr3	59530399	59530851	453	2	43564
chr3	59560853	59561202	350	2	43565
chr3	59769621	59769971	351	2	43566
chr3	59943499	59943699	201	2	43567
chr3	60299651	60300051	401	2	43568
chr3	60375373	60375723	351	2	43569
chr3	60525699	60526051	353	2	43570
chr3	61062447	61062847	401	2	43571
chr3	61186033	61186600	568	2	43572
chr3	61547101	61547402	302	2	43573
chr3	61669100	61669457	358	2	43574
chr3	62197499	62197851	353	2	43575
chr3	63329401	63329709	309	2	43576
chr3	63984649	63985049	401	2	43577
chr3	64039519	64040023	505	2	43578
chr3	64143073	64143423	351	2	43579
chr3	64390783	64391100	318	2	43580
chr3	64806697	64807138	442	2	43581
chr3	65305173	65305523	351	2	43582
chr3	65479212	65479612	401	2	43583
chr3	65566073	65566486	414	2	43584
chr3	65816373	65816650	278	2	43585
chr3	65817102	65817501	400	2	43586
chr3	66657301	66657601	301	2	43587
chr3	66707101	66707351	251	2	43588
chr3	67613773	67614073	301	2	43589
chr3	67783825	67784273	449	2	43590
chr3	68297368	68297750	383	2	43591
chr3	69101247	69101447	201	2	43592
chr3	69141501	69141949	449	2	43593
chr3	69145262	69145621	360	2	43594
chr3	69480562	69480862	301	2	43595
chr3	69920471	69920847	377	2	43596
chr3	70802852	70803273	422	2	43597
chr3	70850162	70850523	362	2	43598
chr3	71018297	71018647	351	2	43599
chr3	71067208	71067502	295	2	43600
chr3	71115549	71115752	204	2	43601
chr3	71127452	71127773	322	2	43602
chr3	71157223	71157550	328	2	43603
chr3	71238102	71238501	400	2	43604
chr3	71253451	71253673	223	2	43605
chr3	71293951	71294423	473	2	43606
chr3	71353151	71353449	299	2	43607
chr3	71375701	71376001	301	2	43608
chr3	71410549	71410873	325	2	43609
chr3	71424699	71424949	251	2	43610
chr3	71951999	71952349	351	2	43611
chr3	72027401	72027773	373	2	43612
chr3	72164012	72164362	351	2	43613
chr3	72243200	72243669	470	2	43614
chr3	72987619	72988073	455	2	43615
chr3	73045799	73046199	401	2	43616
chr3	73064123	73064423	301	2	43617
chr3	73471850	73472109	260	2	43618
chr3	73516351	73516823	473	2	43619
chr3	73571123	73571483	361	2	43620
chr3	73794853	73795171	319	2	43621
chr3	73905902	73906273	372	2	43622
chr3	74097949	74098302	354	2	43623
chr3	74278273	74278750	478	2	43624
chr3	74939454	74939921	468	2	43625
chr3	75239762	75240062	301	2	43626
chr3	77240883	77241223	341	2	43627
chr3	77370902	77371251	350	2	43628
chr3	79137473	79137873	401	2	43629
chr3	80147725	80147975	251	2	43630
chr3	81565262	81565599	338	2	43631
chr3	82082002	82082304	303	2	43632
chr3	82265875	82266475	601	2	43633
chr3	82366812	82367162	351	2	43634
chr3	82780400	82780800	401	2	43635
chr3	84942347	84942673	327	2	43636
chr3	85137002	85137302	301	2	43637
chr3	85443697	85443949	253	2	43638
chr3	86958754	86959162	409	2	43639
chr3	87042799	87043184	386	2	43640
chr3	87210702	87211002	301	2	43641
chr3	87929921	87930383	463	2	43642
chr3	88389968	88390268	301	2	43643
chr3	89276959	89277309	351	2	43644
chr3	89360812	89361097	286	2	43645
chr3	89543304	89543700	397	2	43646
chr3	89756650	89757100	451	2	43647
chr3	94352223	94352699	477	2	43648
chr3	94873762	94874123	362	2	43649
chr3	96235475	96235837	363	2	43650
chr3	96544299	96544704	406	2	43651
chr3	96954549	96954949	401	2	43652
chr3	97669049	97669497	449	2	43653
chr3	99536401	99536823	423	2	43654
chr3	99572000	99572384	385	2	43655
chr3	100203149	100203438	290	2	43656
chr3	100281949	100282299	351	2	43657
chr3	101595199	101595573	375	2	43658
chr3	101670262	101670562	301	2	43659
chr3	102020912	102021262	351	2	43660
chr3	102199049	102199399	351	2	43661
chr3	102389962	102390212	251	2	43662
chr3	102409997	102410375	379	2	43663
chr3	103954972	103955318	347	2	43664
chr3	104319997	104320350	354	2	43665
chr3	104667697	104668009	313	2	43666
chr3	105084123	105084450	328	2	43667
chr3	105085547	105085797	251	2	43668
chr3	105143973	105144223	251	2	43669
chr3	105548018	105548268	251	2	43670
chr3	105554349	105554849	501	2	43671
chr3	106465823	106466237	415	2	43672
chr3	106558659	106559009	351	2	43673
chr3	107175337	107175751	415	2	43674
chr3	107436247	107436723	477	2	43675
chr3	107687551	107687923	373	2	43676
chr3	107688899	107689249	351	2	43677
chr3	107720449	107720749	301	2	43678
chr3	109563288	109563647	360	2	43679
chr3	111026750	111027057	308	2	43680
chr3	111097049	111097349	301	2	43681
chr3	111999202	111999484	283	2	43682
chr3	112192102	112192423	322	2	43683
chr3	112530500	112530900	401	2	43684
chr3	112703399	112703751	353	2	43685
chr3	112870300	112870723	424	2	43686
chr3	113414300	113414600	301	2	43687
chr3	113415253	113415473	221	2	43688
chr3	113666549	113666802	254	2	43689
chr3	114099109	114099559	451	2	43690
chr3	114593373	114593801	429	2	43691
chr3	114596223	114596673	451	2	43692
chr3	114619551	114619799	249	2	43693
chr3	114791423	114791873	451	2	43694
chr3	114915150	114915533	384	2	43695
chr3	115848047	115848451	405	2	43696
chr3	116141801	116142201	401	2	43697
chr3	116190523	116190784	262	2	43698
chr3	116841547	116841875	329	2	43699
chr3	117118302	117118599	298	2	43700
chr3	117330823	117331123	301	2	43701
chr3	117438004	117438354	351	2	43702
chr3	117518199	117518499	301	2	43703
chr3	117572825	117573162	338	2	43704
chr3	117816659	117817009	351	2	43705
chr3	119217349	119217649	301	2	43706
chr3	119298599	119298903	305	2	43707
chr3	119505302	119505702	401	2	43708
chr3	119507369	119507869	501	2	43709
chr3	119552899	119553173	275	2	43710
chr3	119560362	119560759	398	2	43711
chr3	119878962	119879271	310	2	43712
chr3	120017423	120017723	301	2	43713
chr3	120160673	120161101	429	2	43714
chr3	121224162	121224499	338	2	43715
chr3	121468336	121468573	238	2	43716
chr3	122058947	122059351	405	2	43717
chr3	122134423	122134649	227	2	43718
chr3	122546919	122547273	355	2	43719
chr3	122795452	122795850	399	2	43720
chr3	123066419	123066801	383	2	43721
chr3	123451199	123451719	521	2	43722
chr3	123752053	123752419	367	2	43723
chr3	123803319	123803669	351	2	43724
chr3	123855919	123856454	536	2	43725
chr3	124139245	124139650	406	2	43726
chr3	124491099	124491719	621	2	43727
chr3	124579769	124580269	501	2	43728
chr3	124762419	124762801	383	2	43729
chr3	125056173	125056719	547	2	43730
chr3	125093849	125094102	254	2	43731
chr3	125686849	125687319	471	2	43732
chr3	126321062	126321349	288	2	43733
chr3	126667823	126668223	401	2	43734
chr3	126687647	126688021	375	2	43735
chr3	126922019	126922369	351	2	43736
chr3	126982812	126983197	386	2	43737
chr3	127316969	127317400	432	2	43738
chr3	127332253	127332799	547	2	43739
chr3	127537871	127538271	401	2	43740
chr3	127608300	127608700	401	2	43741
chr3	127791349	127791734	386	2	43742
chr3	127794219	127794854	636	2	43743
chr3	127964871	127965171	301	2	43744
chr3	128053373	128053623	251	2	43745
chr3	128390119	128390623	505	2	43746
chr3	128399401	128399812	412	2	43747
chr3	128428749	128429069	321	2	43748
chr3	128444619	128445101	483	2	43749
chr3	128745751	128746179	429	2	43750
