chr	start	end	size	ARtal 	enhid
18	20050440	20050890	451	2	41867
18	20981608	20981985	378	2	41868
18	21074935	21075285	351	2	41869
18	21572358	21572858	501	2	41870
18	21594413	21594770	358	2	41871
18	21632090	21632494	405	2	41872
18	22006439	22006810	372	2	41873
18	23011208	23011568	361	2	41874
18	24091490	24091840	351	2	41875
18	24236895	24237290	396	2	41876
18	24321340	24321890	551	2	41877
18	24788294	24788744	451	2	41878
18	25437844	25438194	351	2	41879
18	25479945	25480345	401	2	41880
18	26308368	26308713	346	2	41881
18	28561744	28562044	301	2	41882
18	28681889	28682268	380	2	41883
18	28950718	28951035	318	2	41884
18	29221335	29221685	351	2	41885
18	29672760	29672965	206	2	41886
18	29863794	29864385	592	2	41887
18	29914172	29914694	523	2	41888
18	29985600	29985900	301	2	41889
18	30019250	30019600	351	2	41890
18	30034637	30035085	449	2	41891
18	30075835	30076294	460	2	41892
18	30153594	30153994	401	2	41893
18	30536944	30537299	356	2	41894
18	31596785	31597137	353	2	41895
18	31846785	31847150	366	2	41896
18	33215285	33215600	316	2	41897
18	33277435	33277735	301	2	41898
18	33377768	33378018	251	2	41899
18	34801495	34801837	343	2	41900
18	35127522	35127866	345	2	41901
18	35130299	35130750	452	2	41902
18	37489658	37490035	378	2	41903
18	37838335	37838635	301	2	41904
18	38504968	38505406	439	2	41905
18	39443985	39444335	351	2	41906
18	39490985	39491435	451	2	41907
18	41530094	41530418	325	2	41908
18	41744650	41744850	201	2	41909
18	41923056	41923287	232	2	41910
18	42010344	42010744	401	2	41911
18	42259050	42259300	251	2	41912
18	42359960	42360322	363	2	41913
18	42802094	42802544	451	2	41914
18	43217970	43218344	375	2	41915
18	43231900	43232368	469	2	41916
18	43328795	43329050	256	2	41917
18	43500240	43500822	583	2	41918
18	44802140	44802440	301	2	41919
18	45101287	45101694	408	2	41920
18	45122235	45122635	401	2	41921
18	45227535	45227918	384	2	41922
18	45682850	45683100	251	2	41923
18	45687772	45688358	587	2	41924
18	45775990	45776240	251	2	41925
18	46214200	46214594	395	2	41926
18	46260287	46260637	351	2	41927
18	46706368	46706682	315	2	41928
18	47220839	47221100	262	2	41929
18	47254340	47254750	411	2	41930
18	47515060	47515494	435	2	41931
18	48571537	48571970	434	2	41932
18	48782168	48782550	383	2	41933
18	49635190	49635590	401	2	41934
18	50472456	50472756	301	2	41935
18	52495600	52495944	345	2	41936
18	52497085	52497520	436	2	41937
18	55232885	55233135	251	2	41938
18	55376685	55376985	301	2	41939
18	55413110	55413544	435	2	41940
18	55468190	55468537	348	2	41941
18	55795485	55795787	303	2	41942
18	55829458	55830095	638	2	41943
18	55842710	55843068	359	2	41944
18	55897935	55898494	560	2	41945
18	55926885	55927094	210	2	41946
18	55954487	55955022	536	2	41947
18	56067740	56068090	351	2	41948
18	56074585	56074858	274	2	41949
18	56079990	56080422	433	2	41950
18	56257549	56257808	260	2	41951
18	56314746	56315046	301	2	41952
18	56461240	56461649	410	2	41953
18	56548950	56549294	345	2	41954
18	56562750	56563060	311	2	41955
18	56675510	56675935	426	2	41956
18	56709385	56709894	510	2	41957
18	56809137	56809337	201	2	41958
18	57037870	57038320	451	2	41959
18	58354996	58355246	251	2	41960
18	58689920	58690420	501	2	41961
18	58704570	58705068	499	2	41962
18	58823590	58823950	361	2	41963
18	58953100	58953406	307	2	41964
18	59549537	59549808	272	2	41965
18	59565940	59566290	351	2	41966
18	59738172	59738768	597	2	41967
18	60057894	60058213	320	2	41968
18	60206449	60206850	402	2	41969
18	60246296	60246740	445	2	41970
18	60537885	60538344	460	2	41971
18	62519635	62519985	351	2	41972
18	63193071	63193544	474	2	41973
18	63425150	63425644	495	2	41974
18	63526318	63526735	418	2	41975
18	63543594	63543994	401	2	41976
18	64391995	64392345	351	2	41977
18	64988468	64988818	351	2	41978
18	65078294	65078749	456	2	41979
18	65217218	65217544	327	2	41980
18	66933122	66933422	301	2	41981
18	67800268	67800690	423	2	41982
18	68091090	68091522	433	2	41983
18	69775018	69775344	327	2	41984
18	69865444	69865794	351	2	41985
18	70710182	70710643	462	2	41986
18	71129444	71129794	351	2	41987
18	71396285	71396685	401	2	41988
18	72722668	72723080	413	2	41989
18	73723944	73724444	501	2	41990
18	74128894	74129310	417	2	41991
18	74240722	74241158	437	2	41992
18	74664760	74665054	295	2	41993
18	74785590	74785890	301	2	41994
18	74820135	74820485	351	2	41995
18	75891240	75891590	351	2	41996
18	76302318	76302695	378	2	41997
18	76367235	76367668	434	2	41998
18	77251260	77251540	281	2	41999
18	77701795	77702135	341	2	42000
19	531214	531634	421	2	42001
19	571124	571393	270	2	42002
19	707318	707618	301	2	42003
19	1028443	1028793	351	2	42004
19	1169434	1169887	454	2	42005
19	1172814	1173114	301	2	42006
19	1213474	1214124	651	2	42007
19	1260693	1261144	452	2	42008
19	1409014	1409414	401	2	42009
19	1829824	1830225	402	2	42010
19	2054043	2054393	351	2	42011
19	2270584	2270924	341	2	42012
19	2427475	2427827	353	2	42013
19	2533696	2534074	379	2	42014
19	2634434	2634984	551	2	42015
19	2968943	2969424	482	2	42016
19	3093925	3094393	469	2	42017
19	3366343	3366668	326	2	42018
19	3366974	3367414	441	2	42019
19	3369614	3370159	546	2	42020
19	3381418	3381864	447	2	42021
19	3413893	3414324	432	2	42022
19	3572466	3572666	201	2	42023
19	3762743	3763114	372	2	42024
19	3979043	3979414	372	2	42025
19	4042764	4043101	338	2	42026
19	4061374	4061874	501	2	42027
19	4388814	4389314	501	2	42028
19	4405749	4406064	316	2	42029
19	4638993	4639384	392	2	42030
19	4639514	4639764	251	2	42031
19	4695562	4695924	363	2	42032
19	4831508	4831710	203	2	42033
19	5091475	5091925	451	2	42034
19	5292954	5293314	361	2	42035
19	5581924	5582464	541	2	42036
19	5805774	5806174	401	2	42037
19	5888408	5888718	311	2	42038
19	5968031	5968574	544	2	42039
19	5978016	5978316	301	2	42040
19	6065714	6066227	514	2	42041
19	6199214	6199643	430	2	42042
19	6259625	6260024	400	2	42043
19	6317418	6317818	401	2	42044
19	6516314	6516614	301	2	42045
19	6799777	6800177	401	2	42046
19	7183184	7183634	451	2	42047
19	7580034	7580534	501	2	42048
19	7894624	7894981	358	2	42049
19	7934268	7934468	201	2	42050
19	8533045	8533324	280	2	42051
19	8578659	8579034	376	2	42052
19	8590943	8591364	422	2	42053
19	10246068	10246527	460	2	42054
19	10337125	10337475	351	2	42055
19	10612804	10613027	224	2	42056
19	10854664	10855274	611	2	42057
19	11172626	11173014	389	2	42058
19	11202627	11202837	211	2	42059
19	11404274	11404724	451	2	42060
19	11466184	11466508	325	2	42061
19	11596374	11596824	451	2	42062
19	11666308	11666687	380	2	42063
19	11807564	11808004	441	2	42064
19	11926165	11926465	301	2	42065
19	11954626	11954975	350	2	42066
19	11998364	11999243	880	2	42067
19	12099514	12099834	321	2	42068
19	12900509	12900780	272	2	42069
19	12996114	12996693	580	2	42070
19	13109624	13110025	402	2	42071
19	13116699	13117124	426	2	42072
19	13123994	13124515	522	2	42073
19	13168116	13168416	301	2	42074
19	13266827	13267087	261	2	42075
19	14491964	14492364	401	2	42076
19	14648114	14648564	451	2	42077
19	14665124	14665524	401	2	42078
19	14945915	14946315	401	2	42079
19	15247137	15247514	378	2	42080
19	15489974	15490548	575	2	42081
19	15926134	15926518	385	2	42082
19	15954138	15954453	316	2	42083
19	16179743	16180093	351	2	42084
19	16404174	16404825	652	2	42085
19	16480074	16480514	441	2	42086
19	16540060	16540360	301	2	42087
19	16620034	16620577	544	2	42088
19	16770374	16770918	545	2	42089
19	17225224	17225574	351	2	42090
19	17326093	17326364	272	2	42091
19	17622464	17622964	501	2	42092
19	17908341	17908911	571	2	42093
19	18392010	18392346	337	2	42094
19	18402864	18403264	401	2	42095
19	18485224	18485584	361	2	42096
19	18498424	18498611	188	2	42097
19	18499311	18499768	458	2	42098
19	18528211	18528593	383	2	42099
19	18575418	18575766	349	2	42100
19	18607124	18607668	545	2	42101
19	18619427	18619774	348	2	42102
19	18631025	18631434	410	2	42103
19	18747575	18748014	440	2	42104
19	19471714	19472293	580	2	42105
19	19516193	19516568	376	2	42106
19	20265427	20265877	451	2	42107
19	20292559	20292959	401	2	42108
19	20426125	20426549	425	2	42109
19	20750743	20750977	235	2	42110
19	21225624	21225925	302	2	42111
19	21299274	21299574	301	2	42112
19	21508312	21508696	385	2	42113
19	21615424	21615793	370	2	42114
19	21623309	21623946	638	2	42115
19	21949854	21950314	461	2	42116
19	23586358	23586768	411	2	42117
19	23945693	23946314	622	2	42118
19	30097018	30097264	247	2	42119
19	30162264	30162814	551	2	42120
19	30635027	30635443	417	2	42121
19	31047424	31047775	352	2	42122
19	31121309	31121727	419	2	42123
19	31765162	31765412	251	2	42124
19	31869224	31869550	327	2	42125
19	32887024	32887424	401	2	42126
19	33140537	33140987	451	2	42127
19	33160909	33161243	335	2	42128
19	33317675	33317975	301	2	42129
19	33493443	33493843	401	2	42130
19	33513643	33514043	401	2	42131
19	33515364	33515618	255	2	42132
19	33543064	33543593	530	2	42133
19	33554031	33554531	501	2	42134
19	33864374	33864743	370	2	42135
19	33866462	33866712	251	2	42136
19	34286809	34287109	301	2	42137
19	34732614	34732974	361	2	42138
19	35135943	35136518	576	2	42139
19	35160243	35160493	251	2	42140
19	35485814	35486214	401	2	42141
19	35492031	35492566	536	2	42142
19	35628218	35628561	344	2	42143
19	35758614	35758816	203	2	42144
19	35927547	35927724	178	2	42145
19	36119587	36120043	457	2	42146
19	36135774	36136064	291	2	42147
19	37178464	37178818	355	2	42148
19	37568984	37569414	431	2	42149
19	37825514	37825874	361	2	42150
19	37997777	37998127	351	2	42151
19	38494174	38494477	304	2	42152
19	38553943	38554243	301	2	42153
19	38586074	38586424	351	2	42154
19	38700325	38700634	310	2	42155
19	38761484	38761874	391	2	42156
19	38826216	38826534	319	2	42157
19	39174663	39174877	215	2	42158
19	39341627	39341843	217	2	42159
19	39640327	39640699	373	2	42160
19	39898277	39898713	437	2	42161
19	41769031	41769474	444	2	42162
19	41869861	41870064	204	2	42163
19	42038124	42038424	301	2	42164
19	42215674	42216077	404	2	42165
19	42724143	42724679	537	2	42166
19	42901175	42901464	290	2	42167
19	42975724	42976224	501	2	42168
19	43846243	43846624	382	2	42169
19	44027074	44027393	320	2	42170
19	44555884	44556218	335	2	42171
19	44716464	44716924	461	2	42172
19	44961337	44961638	302	2	42173
19	45303614	45304093	480	2	42174
19	45306964	45307354	391	2	42175
19	45312125	45312603	479	2	42176
19	45347864	45348226	363	2	42177
19	45548924	45549193	270	2	42178
19	45713964	45714379	416	2	42179
19	45988693	45989114	422	2	42180
19	46881574	46882025	452	2	42181
19	47289425	47290024	600	2	42182
19	47454537	47454868	332	2	42183
19	47760803	47761161	359	2	42184
19	47777231	47777513	283	2	42185
19	48162374	48162774	401	2	42186
19	48222275	48222964	690	2	42187
19	48652724	48653124	401	2	42188
19	48837275	48837653	379	2	42189
19	48866954	48867174	221	2	42190
19	48996764	48997064	301	2	42191
19	49073164	49073668	505	2	42192
19	49148216	49148624	409	2	42193
19	49291681	49291894	214	2	42194
19	49363444	49363918	475	2	42195
19	49378125	49378403	279	2	42196
19	49411964	49412414	451	2	42197
19	49602168	49602468	301	2	42198
19	49617443	49617824	382	2	42199
19	49842543	49843034	492	2	42200
19	49995884	49996309	426	2	42201
19	50269711	50270193	483	2	42202
19	50373177	50373474	298	2	42203
19	50489143	50489574	432	2	42204
19	50706743	50707324	582	2	42205
19	50931166	50931574	409	2	42206
19	51228275	51228575	301	2	42207
19	51347493	51347993	501	2	42208
19	51348914	51349249	336	2	42209
19	51355293	51355493	201	2	42210
19	51377538	51377886	349	2	42211
19	51379231	51379731	501	2	42212
19	51379887	51380337	451	2	42213
19	51382124	51382384	261	2	42214
19	51577625	51578025	401	2	42215
19	51865224	51865577	354	2	42216
19	51867474	51867774	301	2	42217
19	52405653	52406193	541	2	42218
19	52458934	52459399	466	2	42219
19	52693194	52693625	432	2	42220
19	52772824	52773124	301	2	42221
19	52872737	52873366	630	2	42222
19	53141064	53141565	502	2	42223
19	53226904	53227254	351	2	42224
19	53439274	53439577	304	2	42225
19	53970093	53970424	332	2	42226
19	53970925	53971259	335	2	42227
19	54008177	54008460	284	2	42228
19	54274499	54274809	311	2	42229
19	54982359	54982874	516	2	42230
19	55226399	55226699	301	2	42231
19	55580518	55580853	336	2	42232
19	56556427	56556777	351	2	42233
19	56608712	56609224	513	2	42234
19	56992924	56993368	445	2	42235
19	58069074	58069393	320	2	42236
19	58310658	58310975	318	2	42237
19	58330893	58331366	474	2	42238
19	58978324	58978864	541	2	42239
19	59025214	59025774	561	2	42240
2	1100011	1100443	433	2	42241
2	1422244	1422669	426	2	42242
2	1557393	1557944	552	2	42243
2	1623761	1623961	201	2	42244
2	1650211	1650561	351	2	42245
2	1746793	1747283	491	2	42246
2	1821169	1821469	301	2	42247
2	3109161	3109561	401	2	42248
2	3153682	3153984	303	2	42249
2	3309661	3309961	301	2	42250
2	3754694	3754937	244	2	42251
2	3827161	3827566	406	2	42252
2	4028257	4028528	272	2	42253
2	4713261	4713807	547	2	42254
2	4930116	4930528	413	2	42255
2	5267216	5267557	342	2	42256
2	5345332	5345689	358	2	42257
2	5513388	5513655	268	2	42258
2	5920929	5921379	451	2	42259
2	6011792	6012226	435	2	42260
2	6322226	6322619	394	2	42261
2	7062511	7062811	301	2	42262
2	7080643	7081044	402	2	42263
2	7298294	7298711	418	2	42264
2	7885461	7885861	401	2	42265
2	7913411	7913811	401	2	42266
2	8415257	8415637	381	2	42267
2	8816511	8816944	434	2	42268
2	8816966	8817216	251	2	42269
2	9053257	9053687	431	2	42270
2	9137357	9137569	213	2	42271
2	9171470	9171870	401	2	42272
2	9352457	9352843	387	2	42273
2	9366781	9367066	286	2	42274
2	9614857	9615216	360	2	42275
2	9630061	9630457	397	2	42276
2	9732911	9733244	334	2	42277
2	9855042	9855469	428	2	42278
2	10183961	10184361	401	2	42279
2	10398767	10399128	362	2	42280
2	10410792	10411276	485	2	42281
2	10546242	10546556	315	2	42282
2	10738042	10738392	351	2	42283
2	10740311	10740611	301	2	42284
2	11270311	11270693	383	2	42285
2	11295556	11295807	252	2	42286
2	11529826	11530326	501	2	42287
2	11714842	11715292	451	2	42288
2	11763192	11763642	451	2	42289
2	11962926	11963357	432	2	42290
2	12293926	12294326	401	2	42291
2	13106132	13106394	263	2	42292
2	13227961	13228311	351	2	42293
2	13688326	13688692	367	2	42294
2	13931244	13931570	327	2	42295
2	14664161	14664711	551	2	42296
2	14678153	14678511	359	2	42297
2	14717926	14718276	351	2	42298
2	14774411	14774843	433	2	42299
2	14775620	14775992	373	2	42300
2	15780616	15780916	301	2	42301
2	15906493	15906943	451	2	42302
2	16154461	16154811	351	2	42303
2	16364311	16364711	401	2	42304
2	16607007	16607411	405	2	42305
2	16798587	16798993	407	2	42306
2	17759807	17760211	405	2	42307
2	17828207	17828557	351	2	42308
2	17981278	17981578	301	2	42309
2	18160561	18160961	401	2	42310
2	18890844	18891261	418	2	42311
2	18944111	18944416	306	2	42312
2	19166911	19167311	401	2	42313
2	19180144	19180561	418	2	42314
2	19673961	19674311	351	2	42315
2	19974192	19974492	301	2	42316
2	20336161	20336516	356	2	42317
2	20397769	20398126	358	2	42318
2	20431319	20431755	437	2	42319
2	20532815	20533261	447	2	42320
2	20796744	20797094	351	2	42321
2	21023828	21024184	357	2	42322
2	21117507	21118071	565	2	42323
2	21486466	21486916	451	2	42324
2	21645807	21646157	351	2	42325
2	22814835	22815228	394	2	42326
2	23736494	23736944	451	2	42327
2	23840607	23840993	387	2	42328
2	24598526	24598926	401	2	42329
2	24725594	24725944	351	2	42330
2	24741382	24741914	533	2	42331
2	24867789	24868132	344	2	42332
2	25264961	25265287	327	2	42333
2	25830411	25830911	501	2	42334
2	25845531	25845792	262	2	42335
2	26875229	26875644	416	2	42336
2	26893807	26894243	437	2	42337
2	26915224	26915545	322	2	42338
2	26990861	26991177	317	2	42339
2	27116142	27116355	214	2	42340
2	27255643	27256043	401	2	42341
2	27266861	27267207	347	2	42342
2	27421929	27422279	351	2	42343
2	27434634	27435011	378	2	42344
2	27440057	27440469	413	2	42345
2	27948261	27948744	484	2	42346
2	28208411	28208815	405	2	42347
2	28422069	28422369	301	2	42348
2	28613769	28614019	251	2	42349
2	28789893	28790143	251	2	42350
2	28859994	28860394	401	2	42351
2	28866779	28867144	366	2	42352
2	29174844	29175219	376	2	42353
2	30379207	30379507	301	2	42354
2	30401544	30402019	476	2	42355
2	30813466	30813738	273	2	42356
2	31088311	31088661	351	2	42357
2	31557161	31557767	607	2	42358
2	31803481	31803857	377	2	42359
2	31891394	31891894	501	2	42360
2	32820292	32820761	470	2	42361
2	33172957	33173411	455	2	42362
2	33289544	33289907	364	2	42363
2	33303057	33303634	578	2	42364
2	33422607	33423044	438	2	42365
2	33567621	33567988	368	2	42366
2	33811619	33812107	489	2	42367
2	33858676	33859026	351	2	42368
2	33928784	33929194	411	2	42369
2	33965281	33965616	336	2	42370
2	34594256	34594555	300	2	42371
2	34979787	34980187	401	2	42372
2	35876966	35877469	504	2	42373
2	36602882	36603169	288	2	42374
2	36603369	36603716	348	2	42375
2	36660411	36660866	456	2	42376
2	37120161	37120366	206	2	42377
2	37158442	37158811	370	2	42378
2	37190293	37190611	319	2	42379
2	37280211	37280792	582	2	42380
2	37929111	37929516	406	2	42381
2	38085144	38085518	375	2	42382
2	38323376	38323711	336	2	42383
